ZIP,CITY,COUNTY,STATE
79323,Denver City,Yoakum,Texas
79347,Muleshoe,Bailey,Texas
78722,Austin,Travis,Texas
78355,Falfurrias,Brooks,Texas
78119,Kenedy,Karnes,Texas
75765,Hawkins,Wood,Texas
77465,Palacios,Matagorda,Texas
78583,Rio Hondo,Cameron,Texas
79821,Anthony,El Paso,Texas
75693,White Oak,Gregg,Texas
79104,Amarillo,Potter,Texas
79406,Lubbock,Lubbock,Texas
79411,Lubbock,Lubbock,Texas
76258,Pilot Point,Denton,Texas
75752,Athens,Henderson,Texas
79745,Kermit,Winkler,Texas
76642,Groesbeck,Limestone,Texas
78266,San Antonio,Comal,Texas
78124,Marion,Guadalupe,Texas
76023,Boyd,Wise,Texas
76825,Brady,Mcculloch,Texas
78236,San Antonio,Bexar,Texas
78002,Atascosa,Bexar,Texas
75114,Crandall,Kaufman,Texas
78934,Columbus,Colorado,Texas
78052,Lytle,Atascosa,Texas
77859,Hearne,Robertson,Texas
75147,Mabank,Kaufman,Texas
75754,Ben Wheeler,Van Zandt,Texas
79339,Littlefield,Lamb,Texas
75161,Terrell,Kaufman,Texas
77446,Prairie View,Waller,Texas
75860,Teague,Freestone,Texas
75457,Mount Vernon,Franklin,Texas
78101,Adkins,Bexar,Texas
78026,Jourdanton,Atascosa,Texas
77362,Pinehurst,Montgomery,Texas
79908,El Paso,El Paso,Texas
75840,Fairfield,Freestone,Texas
76691,West,Mclennan,Texas
75125,Ferris,Ellis,Texas
75182,Sunnyvale,Dallas,Texas
78643,Llano,Llano,Texas
78657,Marble Falls,Burnet,Texas
78605,Bertram,Burnet,Texas
75948,Hemphill,Sabine,Texas
75440,Emory,Rains,Texas
75763,Frankston,Anderson,Texas
76050,Grandview,Johnson,Texas
76559,Nolanville,Bell,Texas
78203,San Antonio,Bexar,Texas
79838,Fabens,El Paso,Texas
75972,San Augustine,San Augustine,Texas
77665,Winnie,Chambers,Texas
78069,Somerset,Bexar,Texas
76458,Jacksboro,Jack,Texas
75603,Longview,Gregg,Texas
78017,Dilley,Frio,Texas
76259,Ponder,Denton,Texas
79121,Amarillo,Randall,Texas
78014,Cotulla,La Salle,Texas
78372,Orange Grove,Jim Wells,Texas
75844,Grapeland,Houston,Texas
75148,Malakoff,Henderson,Texas
78595,Sullivan City,Hidalgo,Texas
75839,Elkhart,Anderson,Texas
78593,Santa Rosa,Cameron,Texas
79356,Post,Garza,Texas
79836,Clint,El Paso,Texas
77963,Goliad,Goliad,Texas
78579,Progreso,Hidalgo,Texas
76437,Cisco,Eastland,Texas
76155,Fort Worth,Tarrant,Texas
79911,El Paso,El Paso,Texas
76537,Jarrell,Williamson,Texas
75141,Hutchins,Dallas,Texas
78384,San Diego,Duval,Texas
78956,Schulenburg,Fayette,Texas
79363,Shallowater,Lubbock,Texas
77517,Santa Fe,Galveston,Texas
76073,Paradise,Wise,Texas
77879,Somerville,Burleson,Texas
76059,Keene,Johnson,Texas
77358,New Waverly,Walker,Texas
78606,Blanco,Blanco,Texas
78059,Natalia,Medina,Texas
75831,Buffalo,Leon,Texas
75638,Daingerfield,Morris,Texas
79088,Tulia,Swisher,Texas
78652,Manchaca,Travis,Texas
76557,Moody,Mclennan,Texas
77659,Sour Lake,Hardin,Texas
78361,Hebbronville,Jim Hogg,Texas
76255,Nocona,Montague,Texas
76834,Coleman,Coleman,Texas
79035,Friona,Parmer,Texas
79906,El Paso,El Paso,Texas
76633,China Spring,Mclennan,Texas
78401,Corpus Christi,Nueces,Texas
75939,Corrigan,Polk,Texas
79536,Merkel,Taylor,Texas
76802,Early,Brown,Texas
77856,Franklin,Robertson,Texas
76579,Troy,Bell,Texas
76448,Eastland,Eastland,Texas
75152,Palmer,Ellis,Texas
79036,Fritch,Hutchinson,Texas
75755,Big Sandy,Upshur,Texas
75459,Howe,Grayson,Texas
78962,Weimar,Colorado,Texas
77514,Anahuac,Chambers,Texas
75559,De Kalb,Bowie,Texas
77360,Onalaska,Polk,Texas
75491,Whitewright,Grayson,Texas
78390,Taft,San Patricio,Texas
78234,San Antonio,Bexar,Texas
75410,Alba,Wood,Texas
75851,Lovelady,Houston,Texas
78370,Odem,San Patricio,Texas
75561,Hooks,Bowie,Texas
75966,Newton,Newton,Texas
78025,Ingram,Kerr,Texas
78160,Stockdale,Wilson,Texas
78208,San Antonio,Bexar,Texas
75640,Diana,Upshur,Texas
78560,La Joya,Hidalgo,Texas
75567,Maud,Bowie,Texas
79027,Dimmitt,Castro,Texas
79731,Crane,Crane,Texas
77050,Houston,Harris,Texas
77434,Eagle Lake,Colorado,Texas
75709,Tyler,Smith,Texas
76531,Hamilton,Hamilton,Texas
76365,Henrietta,Clay,Texas
75452,Leonard,Fannin,Texas
78947,Lexington,Lee,Texas
77485,Wallis,Austin,Texas
75172,Wilmer,Dallas,Texas
76071,Newark,Wise,Texas
75226,Dallas,Dallas,Texas
76821,Ballinger,Runnels,Texas
75563,Linden,Cass,Texas
78343,Bishop,Nueces,Texas
78619,Driftwood,Hays,Texas
79782,Stanton,Martin,Texas
75756,Brownsboro,Henderson,Texas
78263,San Antonio,Bexar,Texas
75692,Waskom,Harrison,Texas
75173,Nevada,Collin,Texas
76044,Godley,Johnson,Texas
75166,Lavon,Collin,Texas
78373,Port Aransas,Nueces,Texas
75426,Clarksville,Red River,Texas
79845,Presidio,Presidio,Texas
75109,Corsicana,Navarro,Texas
78071,Three Rivers,Live Oak,Texas
76877,San Saba,San Saba,Texas
78562,La Villa,Hidalgo,Texas
75656,Hughes Springs,Cass,Texas
75691,Tatum,Rusk,Texas
78383,Sandia,Jim Wells,Texas
78118,Karnes City,Karnes,Texas
76305,Wichita Falls,Wichita,Texas
75124,Eustace,Henderson,Texas
75158,Scurry,Kaufman,Texas
76272,Valley View,Cooke,Texas
78569,Lyford,Willacy,Texas
78417,Corpus Christi,Nueces,Texas
75472,Point,Rains,Texas
78022,George West,Live Oak,Texas
75975,Timpson,Shelby,Texas
77435,East Bernard,Wharton,Texas
75852,Midway,Madison,Texas
76457,Hico,Hamilton,Texas
75925,Alto,Cherokee,Texas
75117,Edgewood,Van Zandt,Texas
77984,Shiner,Lavaca,Texas
79014,Canadian,Hemphill,Texas
79081,Spearman,Hansford,Texas
75497,Yantis,Wood,Texas
75572,Queen City,Cass,Texas
76950,Sonora,Sutton,Texas
75790,Van,Van Zandt,Texas
76374,Olney,Young,Texas
75969,Pollok,Angelina,Texas
76932,Big Lake,Reagan,Texas
76849,Junction,Kimble,Texas
75750,Arp,Smith,Texas
76462,Lipan,Hood,Texas
78377,Refugio,Refugio,Texas
75946,Garrison,Nacogdoches,Texas
75496,Wolfe City,Hunt,Texas
76856,Mason,Mason,Texas
75683,Ore City,Upshur,Texas
78164,Yorktown,De Witt,Texas
75473,Powderly,Lamar,Texas
76664,Mart,Mclennan,Texas
75144,Kerens,Navarro,Texas
78832,Brackettville,Kinney,Texas
77962,Ganado,Jackson,Texas
76431,Chico,Wise,Texas
76380,Seymour,Baylor,Texas
79013,Cactus,Moore,Texas
79521,Haskell,Haskell,Texas
76470,Ranger,Eastland,Texas
76640,Elm Mott,Mclennan,Texas
76689,Valley Mills,Bosque,Texas
78113,Falls City,Karnes,Texas
78636,Johnson City,Blanco,Texas
76360,Electra,Wichita,Texas
76844,Goldthwaite,Mills,Texas
75432,Cooper,Delta,Texas
78010,Center Point,Kerr,Texas
79068,Panhandle,Carson,Texas
78140,Nixon,Gonzales,Texas
75569,Nash,Bowie,Texas
79567,Winters,Runnels,Texas
76943,Ozona,Crockett,Texas
75414,Bells,Grayson,Texas
79311,Abernathy,Hale,Texas
75974,Tenaha,Shelby,Texas
79562,Tuscola,Taylor,Texas
79504,Baird,Callahan,Texas
76444,De Leon,Comanche,Texas
79607,Dyess Afb,Taylor,Texas
79235,Floydada,Floyd,Texas
76233,Collinsville,Grayson,Texas
79553,Stamford,Jones,Texas
76651,Italy,Ellis,Texas
75631,Beckville,Panola,Texas
75962,Nacogdoches,Nacogdoches,Texas
75155,Rice,Ellis,Texas
77702,Beaumont,Jefferson,Texas
77968,Inez,Victoria,Texas
76577,Thorndale,Milam,Texas
77831,Bedias,Grimes,Texas
75446,Honey Grove,Fannin,Texas
75571,Omaha,Morris,Texas
79329,Idalou,Lubbock,Texas
75423,Celeste,Hunt,Texas
77830,Anderson,Grimes,Texas
75661,Karnack,Harrison,Texas
75422,Campbell,Hunt,Texas
75855,Oakwood,Leon,Texas
75416,Blossom,Lamar,Texas
76487,Poolville,Parker,Texas
76534,Holland,Bell,Texas
75453,Lone Oak,Hunt,Texas
76524,Eddy,Mclennan,Texas
79359,Seagraves,Gaines,Texas
75424,Blue Ridge,Collin,Texas
76823,Bangs,Brown,Texas
75792,Winona,Smith,Texas
76936,Eldorado,Schleicher,Texas
79916,El Paso,El Paso,Texas
77335,Goodrich,Polk,Texas
76527,Florence,Williamson,Texas
78631,Harper,Gillespie,Texas
75846,Jewett,Leon,Texas
79252,Quanah,Hardeman,Texas
78375,Premont,Jim Wells,Texas
75778,Murchison,Henderson,Texas
75833,Centerville,Leon,Texas
77664,Warren,Tyler,Texas
75845,Groveton,Trinity,Texas
75639,De Berry,Panola,Texas
75770,Larue,Henderson,Texas
79373,Tahoka,Lynn,Texas
78215,San Antonio,Bexar,Texas
76638,Crawford,Mclennan,Texas
76648,Hubbard,Hill,Texas
78357,Freer,Duval,Texas
75251,Dallas,Dallas,Texas
79226,Clarendon,Donley,Texas
76225,Alvord,Wise,Texas
77363,Plantersville,Grimes,Texas
76682,Riesel,Mclennan,Texas
78655,Martindale,Caldwell,Texas
75973,Shelbyville,Shelby,Texas
78597,South Padre Island,Cameron,Texas
76055,Itasca,Hill,Texas
75433,Cumby,Hopkins,Texas
75705,Tyler,Smith,Texas
75246,Dallas,Dallas,Texas
79041,Hale Center,Hale,Texas
77871,Normangee,Leon,Texas
78409,Corpus Christi,Nueces,Texas
75163,Trinidad,Henderson,Texas
78941,Flatonia,Fayette,Texas
78407,Corpus Christi,Nueces,Texas
76570,Rosebud,Falls,Texas
77420,Boling,Wharton,Texas
75417,Bogata,Red River,Texas
76569,Rogers,Bell,Texas
75058,Gunter,Grayson,Texas
79501,Anson,Jones,Texas
76597,Gatesville,Coryell,Texas
79095,Wellington,Collingsworth,Texas
76476,Tolar,Hood,Texas
76252,Muenster,Cooke,Texas
79853,Tornillo,El Paso,Texas
76066,Millsap,Parker,Texas
79079,Shamrock,Wheeler,Texas
78659,Paige,Bastrop,Texas
75938,Colmesneil,Tyler,Texas
76908,Goodfellow Afb,Tom Green,Texas
77417,Beasley,Fort Bend,Texas
77426,Chappell Hill,Washington,Texas
78940,Fayetteville,Fayette,Texas
76129,Fort Worth,Tarrant,Texas
76511,Bartlett,Bell,Texas
79525,Hawley,Jones,Texas
79064,Olton,Lamb,Texas
75490,Trenton,Fannin,Texas
75436,Detroit,Red River,Texas
79752,Mc Camey,Upton,Texas
75954,Joaquin,Shelby,Texas
79843,Marfa,Presidio,Texas
76656,Lott,Falls,Texas
76837,Eden,Concho,Texas
77865,Marquez,Leon,Texas
76449,Graford,Palo Pinto,Texas
76665,Meridian,Bosque,Texas
78656,Maxwell,Caldwell,Texas
79758,Gardendale,Ector,Texas
76554,Little River,Bell,Texas
75668,Lone Star,Morris,Texas
75630,Avinger,Cass,Texas
79245,Memphis,Hall,Texas
76599,Gatesville,Coryell,Texas
77835,Burton,Washington,Texas
75202,Dallas,Dallas,Texas
75486,Sumner,Lamar,Texas
76430,Albany,Shackelford,Texas
79241,Lockney,Floyd,Texas
77534,Danbury,Brazoria,Texas
75980,Zavalla,Angelina,Texas
75643,Gary,Panola,Texas
75568,Naples,Morris,Texas
79086,Sunray,Moore,Texas
79346,Morton,Cochran,Texas
76035,Cresson,Hood,Texas
75931,Brookeland,Sabine,Texas
77861,Iola,Grimes,Texas
78662,Red Rock,Bastrop,Texas
77455,Louise,Wharton,Texas
79325,Farwell,Parmer,Texas
78881,Sabinal,Uvalde,Texas
78123,Mc Queeney,Guadalupe,Texas
78152,Saint Hedwig,Bexar,Texas
78393,Woodsboro,Refugio,Texas
79734,Fort Davis,Jeff Davis,Texas
79839,Fort Hancock,Hudspeth,Texas
78056,Mico,Medina,Texas
75859,Streetman,Freestone,Texas
78638,Kingsbury,Guadalupe,Texas
75554,Avery,Red River,Texas
75681,Mount Enterprise,Rusk,Texas
79357,Ralls,Crosby,Texas
79084,Stratford,Sherman,Texas
75431,Como,Hopkins,Texas
79520,Hamlin,Jones,Texas
79111,Amarillo,Potter,Texas
79855,Van Horn,Culberson,Texas
75487,Talco,Franklin,Texas
75651,Harleton,Harrison,Texas
78959,Waelder,Gonzales,Texas
77430,Damon,Brazoria,Texas
79096,Wheeler,Wheeler,Texas
76351,Archer City,Archer,Texas
75760,Cushing,Nacogdoches,Texas
78873,Leakey,Real,Texas
77983,Seadrift,Calhoun,Texas
78147,Poth,Wilson,Texas
78406,Corpus Christi,Nueces,Texas
79322,Crosbyton,Crosby,Texas
76624,Axtell,Mclennan,Texas
76859,Menard,Menard,Texas
78609,Buchanan Dam,Llano,Texas
78359,Gregory,San Patricio,Texas
79040,Gruver,Hansford,Texas
76270,Sunset,Montague,Texas
76127,Naval Air Station/ Jrb,Tarrant,Texas
76861,Miles,Runnels,Texas
78039,La Coste,Medina,Texas
79083,Stinnett,Hutchinson,Texas
77837,Calvert,Robertson,Texas
76443,Cross Plains,Callahan,Texas
76366,Holliday,Archer,Texas
76701,Waco,Mclennan,Texas
77564,Hull,Liberty,Texas
76518,Buckholts,Milam,Texas
77872,North Zulch,Madison,Texas
76687,Thornton,Limestone,Texas
79355,Plains,Yoakum,Texas
78389,Skidmore,Bee,Texas
76530,Granger,Williamson,Texas
79019,Claude,Armstrong,Texas
76454,Gorman,Eastland,Texas
78055,Medina,Bandera,Texas
79101,Amarillo,Potter,Texas
78341,Benavides,Duval,Texas
75847,Kennard,Houston,Texas
77650,Port Bolivar,Galveston,Texas
77364,Pointblank,San Jacinto,Texas
76064,Maypearl,Ellis,Texas
78950,New Ulm,Austin,Texas
77951,Bloomington,Victoria,Texas
76945,Robert Lee,Coke,Texas
76433,Bluff Dale,Erath,Texas
79546,Rotan,Fisher,Texas
76093,Rio Vista,Johnson,Texas
76271,Tioga,Grayson,Texas
76935,Christoval,Tom Green,Texas
75479,Savoy,Fannin,Texas
76471,Rising Star,Eastland,Texas
75930,Bronson,Sabine,Texas
77482,Van Vleck,Matagorda,Texas
79545,Roscoe,Nolan,Texas
76472,Santo,Palo Pinto,Texas
76857,May,Brown,Texas
79009,Bovina,Parmer,Texas
75932,Burkeville,Newton,Texas
79005,Booker,Lipscomb,Texas
78719,Austin,Travis,Texas
76673,Mount Calm,Hill,Texas
75127,Fruitvale,Van Zandt,Texas
79343,Lorenzo,Crosby,Texas
76878,Santa Anna,Coleman,Texas
78011,Charlotte,Atascosa,Texas
76629,Bremond,Robertson,Texas
78151,Runge,Karnes,Texas
75574,Simms,Bowie,Texas
75929,Broaddus,San Augustine,Texas
75968,Pineland,Sabine,Texas
78650,Mc Dade,Bastrop,Texas
78880,Rocksprings,Edwards,Texas
76671,Morgan,Bosque,Texas
79248,Paducah,Cottle,Texas
76632,Chilton,Falls,Texas
77975,Moulton,Lavaca,Texas
78872,La Pryor,Zavala,Texas
79370,Spur,Dickens,Texas
76798,Waco,Mclennan,Texas
75480,Scroggins,Franklin,Texas
75558,Cookville,Titus,Texas
75555,Bivins,Cass,Texas
79851,Sierra Blanca,Hudspeth,Texas
76641,Frost,Navarro,Texas
76245,Gordonville,Grayson,Texas
75132,Fate,Rockwall,Texas
78594,Sebastian,Willacy,Texas
79381,Wilson,Lynn,Texas
75471,Pickton,Hopkins,Texas
79313,Anton,Hockley,Texas
76636,Covington,Hill,Texas
76670,Milford,Ellis,Texas
79043,Hart,Castro,Texas
76264,Sadler,Grayson,Texas
76627,Blum,Hill,Texas
76556,Milano,Milam,Texas
76693,Wortham,Freestone,Texas
76578,Thrall,Williamson,Texas
77577,Liverpool,Brazoria,Texas
79529,Knox City,Knox,Texas
78235,San Antonio,Bexar,Texas
76265,Saint Jo,Montague,Texas
79508,Buffalo Gap,Taylor,Texas
78833,Camp Wood,Real,Texas
76853,Lometa,Lampasas,Texas
76941,Mertzon,Irion,Texas
78829,Batesville,Zavala,Texas
75943,Douglass,Nacogdoches,Texas
78205,San Antonio,Bexar,Texas
77622,Hamshire,Jefferson,Texas
77880,Washington,Washington,Texas
76679,Purdon,Navarro,Texas
79012,Bushland,Potter,Texas
79351,Odonnell,Lynn,Texas
78379,Riviera,Kleberg,Texas
79250,Petersburg,Hale,Texas
79371,Sudan,Lamb,Texas
76626,Blooming Grove,Navarro,Texas
77456,Markham,Matagorda,Texas
79031,Earth,Lamb,Texas
75437,Dike,Hopkins,Texas
75449,Ladonia,Fannin,Texas
78024,Hunt,Kerr,Texas
76371,Munday,Knox,Texas
76630,Bruceville,Mclennan,Texas
75102,Barry,Navarro,Texas
76652,Kopperl,Bosque,Texas
79739,Garden City,Glasscock,Texas
79052,Kress,Swisher,Texas
76639,Dawson,Navarro,Texas
76432,Blanket,Brown,Texas
78933,Cat Spring,Austin,Texas
79502,Aspermont,Stonewall,Texas
79227,Crowell,Foard,Texas
79543,Roby,Fisher,Texas
76453,Gordon,Palo Pinto,Texas
76635,Coolidge,Limestone,Texas
78672,Tow,Llano,Texas
76653,Kosse,Limestone,Texas
78946,Ledbetter,Fayette,Texas
76389,Windthorst,Archer,Texas
75447,Ivanhoe,Fannin,Texas
79744,Iraan,Pecos,Texas
79057,Mclean,Gray,Texas
78019,Encinal,La Salle,Texas
77419,Blessing,Matagorda,Texas
76596,Gatesville,Coryell,Texas
78935,Alleyton,Colorado,Texas
76951,Sterling City,Sterling,Texas
79372,Sundown,Hockley,Texas
75556,Bloomburg,Cass,Texas
76933,Bronte,Coke,Texas
77046,Houston,Harris,Texas
78963,West Point,Fayette,Texas
77873,Richards,Grimes,Texas
79042,Happy,Swisher,Texas
75928,Bon Wier,Newton,Texas
78159,Smiley,Gonzales,Texas
75667,Laneville,Rusk,Texas
79511,Coahoma,Howard,Texas
75477,Roxton,Lamar,Texas
78827,Asherton,Dimmit,Texas
79718,Balmorhea,Reeves,Texas
76372,Newcastle,Young,Texas
75451,Leesburg,Camp,Texas
76622,Aquilla,Hill,Texas
75933,Call,Newton,Texas
76250,Lindsay,Cooke,Texas
75926,Apple Springs,Trinity,Texas
79092,Vega,Oldham,Texas
78884,Utopia,Uvalde,Texas
75936,Chester,Tyler,Texas
76486,Perrin,Jack,Texas
75478,Saltillo,Hopkins,Texas
78004,Bergheim,Kendall,Texas
78623,Fischer,Comal,Texas
78954,Round Top,Fayette,Texas
79358,Ropesville,Hockley,Texas
78850,D Hanis,Medina,Texas
76690,Walnut Springs,Bosque,Texas
75944,Etoile,Nacogdoches,Texas
78870,Knippa,Uvalde,Texas
77580,Mont Belvieu,Chambers,Texas
76525,Evant,Coryell,Texas
77613,China,Jefferson,Texas
76239,Forestburg,Montague,Texas
77615,Evadale,Jefferson,Texas
76934,Carlsbad,Tom Green,Texas
79563,Tye,Taylor,Texas
79225,Chillicothe,Hardeman,Texas
77519,Batson,Hardin,Texas
77853,Dime Box,Lee,Texas
77660,Spurger,Tyler,Texas
79778,Rankin,Upton,Texas
79366,Ransom Canyon,Lubbock,Texas
75476,Ravenna,Fannin,Texas
75420,Brashear,Hopkins,Texas
77538,Devers,Liberty,Texas
75439,Ector,Fannin,Texas
75489,Tom Bean,Grayson,Texas
76561,Oglesby,Coryell,Texas
76538,Jonesboro,Coryell,Texas
78558,La Blanca,Hidalgo,Texas
77663,Village Mills,Hardin,Texas
78549,Hargill,Hidalgo,Texas
76455,Gustine,Comanche,Texas
78632,Harwood,Gonzales,Texas
75560,Douglassville,Cass,Texas
77442,Garwood,Colorado,Texas
75959,Milam,Sabine,Texas
76228,Bellevue,Clay,Texas
75438,Dodd City,Fannin,Texas
79345,Meadow,Terry,Texas
77597,Wallisville,Chambers,Texas
77585,Saratoga,Hardin,Texas
76890,Zephyr,Brown,Texas
79312,Amherst,Lamb,Texas
78058,Mountain Home,Kerr,Texas
79541,Ovalo,Taylor,Texas
78615,Coupland,Williamson,Texas
78830,Big Wells,Dimmit,Texas
79039,Groom,Carson,Texas
76475,Strawn,Palo Pinto,Texas
76402,Stephenville,Erath,Texas
75435,Deport,Lamar,Texas
75468,Pattonville,Lamar,Texas
77533,Daisetta,Liberty,Texas
78330,Agua Dulce,Nueces,Texas
76483,Throckmorton,Throckmorton,Texas
76484,Palo Pinto,Palo Pinto,Texas
79010,Boys Ranch,Oldham,Texas
76070,Nemo,Somervell,Texas
75937,Chireno,Nacogdoches,Texas
77010,Houston,Harris,Texas
75411,Arthur City,Lamar,Texas
78742,Austin,Travis,Texas
77982,Port O Connor,Calhoun,Texas
78712,Austin,Travis,Texas
78663,Round Mountain,Blanco,Texas
78005,Bigfoot,Frio,Texas
79244,Matador,Motley,Texas
76621,Abbott,Hill,Texas
79097,White Deer,Carson,Texas
76427,Bryson,Jack,Texas
79526,Hermleigh,Scurry,Texas
79532,Loraine,Mitchell,Texas
79789,Wink,Winkler,Texas
79848,Sanderson,Terrell,Texas
79257,Silverton,Briscoe,Texas
76864,Mullin,Mills,Texas
77990,Tivoli,Refugio,Texas
76681,Richland,Navarro,Texas
75850,Leona,Leon,Texas
77971,Lolita,Jackson,Texas
77857,Gause,Milam,Texas
75247,Dallas,Dallas,Texas
77475,Sheridan,Colorado,Texas
77629,Nome,Jefferson,Texas
76251,Montague,Montague,Texas
75976,Wells,Cherokee,Texas
78419,Corpus Christi,Nueces,Texas
79367,Smyer,Hockley,Texas
75784,Reklaw,Cherokee,Texas
78067,San Ygnacio,Zapata,Texas
76872,Rochelle,Mcculloch,Texas
79063,Nazareth,Castro,Texas
75669,Long Branch,Panola,Texas
75566,Marietta,Cass,Texas
76832,Cherokee,San Saba,Texas
78877,Quemado,Maverick,Texas
79046,Higgins,Lipscomb,Texas
79852,Terlingua,Brewster,Texas
78671,Stonewall,Gillespie,Texas
78953,Rosanky,Bastrop,Texas
77978,Point Comfort,Calhoun,Texas
76631,Bynum,Hill,Texas
78843,Laughlin A F B,Val Verde,Texas
79788,Wickett,Ward,Texas
75550,Annona,Red River,Texas
79544,Rochester,Haskell,Texas
79054,Lefors,Gray,Texas
78592,Santa Maria,Cameron,Texas
79059,Miami,Roberts,Texas
77661,Stowell,Chambers,Texas
78561,Lasara,Willacy,Texas
75421,Brookston,Lamar,Texas
79255,Quitaque,Briscoe,Texas
76871,Richland Springs,San Saba,Texas
75960,Moscow,Polk,Texas
78358,Fulton,Aransas,Texas
78161,Sutherland Springs,Wilson,Texas
77623,High Island,Galveston,Texas
79044,Hartley,Hartley,Texas
75488,Telephone,Fannin,Texas
75448,Klondike,Delta,Texas
79547,Rule,Haskell,Texas
75838,Donie,Freestone,Texas
78146,Pettus,Bee,Texas
78948,Lincoln,Lee,Texas
75164,Josephine,Collin,Texas
79087,Texline,Dallam,Texas
78548,Grulla,Starr,Texas
75493,Winfield,Titus,Texas
79506,Blackwell,Nolan,Texas
79379,Whiteface,Cochran,Texas
78349,Concepcion,Duval,Texas
79561,Trent,Taylor,Texas
77624,Hillister,Tyler,Texas
78535,Combes,Cameron,Texas
78614,Cost,Gonzales,Texas
76649,Iredell,Bosque,Texas
76379,Scotland,Archer,Texas
78949,Muldoon,Fayette,Texas
79719,Barstow,Ward,Texas
79528,Jayton,Kent,Texas
78050,Leming,Atascosa,Texas
78072,Tilden,Mcmullen,Texas
75682,New London,Rusk,Texas
76357,Byers,Clay,Texas
77376,Votaw,Hardin,Texas
78932,Carmine,Fayette,Texas
78635,Hye,Blanco,Texas
76660,Malone,Hill,Texas
77988,Telferner,Victoria,Texas
76377,Petrolia,Clay,Texas
77369,Rye,Liberty,Texas
77977,Placedo,Victoria,Texas
78376,Realitos,Duval,Texas
76637,Cranfills Gap,Bosque,Texas
79530,Lawn,Taylor,Texas
76866,Paint Rock,Concho,Texas
77374,Thicket,Hardin,Texas
79034,Follett,Lipscomb,Texas
76363,Goree,Knox,Texas
77444,Guy,Fort Bend,Texas
79742,Grandfalls,Ward,Texas
76875,Rowena,Runnels,Texas
78385,Sarita,Kenedy,Texas
78944,Industry,Austin,Texas
78141,Nordheim,De Witt,Texas
78066,Rio Medina,Medina,Texas
78044,Laredo,Webb,Texas
75101,Bardwell,Ellis,Texas
79342,Loop,Gaines,Texas
76435,Carbon,Eastland,Texas
77466,Pattison,Waller,Texas
77616,Fred,Tyler,Texas
76464,Moran,Shackelford,Texas
79713,Ackerly,Dawson,Texas
77457,Matagorda,Matagorda,Texas
76519,Burlington,Milam,Texas
78352,Edroy,San Patricio,Texas
79098,Wildorado,Oldham,Texas
76598,Gatesville,Coryell,Texas
78608,Briggs,Burnet,Texas
78886,Yancey,Medina,Texas
75853,Montalba,Anderson,Texas
79080,Skellytown,Carson,Texas
78008,Campbellton,Atascosa,Texas
75412,Bagwell,Red River,Texas
75492,Windom,Fannin,Texas
78567,Los Indios,Cameron,Texas
75153,Powell,Navarro,Texas
78344,Bruni,Webb,Texas
77970,La Ward,Jackson,Texas
79842,Marathon,Brewster,Texas
77359,Oakhurst,San Jacinto,Texas
78351,Driscoll,Nueces,Texas
76827,Brookesmith,Brown,Texas
79237,Hedley,Donley,Texas
78369,Mirando City,Webb,Texas
76463,Mingus,Palo Pinto,Texas
79229,Dickens,Dickens,Texas
78243,San Antonio,Bexar,Texas
78545,Falcon Heights,Starr,Texas
78117,Hobson,Karnes,Texas
79350,New Deal,Lubbock,Texas
77991,Vanderbilt,Jackson,Texas
76041,Forreston,Ellis,Texas
78883,Tarpley,Bandera,Texas
77453,Lane City,Wharton,Texas
79533,Lueders,Jones,Texas
78027,Kendalia,Kendall,Texas
79024,Darrouzett,Lipscomb,Texas
78057,Moore,Frio,Texas
79061,Mobeetie,Wheeler,Texas
77470,Rock Island,Colorado,Texas
79261,Turkey,Hall,Texas
78931,Bleiblerville,Austin,Texas
79749,Lenorah,Martin,Texas
78536,Delmita,Starr,Texas
77334,Dodge,Walker,Texas
78340,Bayside,Refugio,Texas
78585,Salineno,Starr,Texas
76077,Rainbow,Somervell,Texas
77994,Westhoff,De Witt,Texas
78590,San Perlita,Willacy,Texas
76491,Woodson,Throckmorton,Texas
78618,Doss,Gillespie,Texas
77560,Hankamer,Chambers,Texas
78342,Ben Bolt,Jim Wells,Texas
78661,Prairie Lea,Caldwell,Texas
79743,Imperial,Pecos,Texas
79538,Novice,Coleman,Texas
76238,Era,Cooke,Texas
75470,Petty,Lamar,Texas
79837,Dell City,Hudspeth,Texas
79783,Tarzan,Martin,Texas
78339,Banquete,Nueces,Texas
77878,Snook,Burleson,Texas
77974,Meyersville,De Witt,Texas
